"Revenue from Sales to Ultimate Customers (Thousand Dollars) by State by Provider, 1990-2015",,,,,,,,
Year,State,Industry Sector Category,Residential,Commercial,Industrial,Transportation,Other,Total
1994,TX,Total Electric Industry,"7,254,686","4,678,149","3,857,650",NA,"786,485","16,576,970"
1994,UT,Total Electric Industry,"346,269","323,026","248,848",NA,"37,861","956,004"
1994,VA,Total Electric Industry,"2,507,237","1,339,129","754,950",NA,"493,439","5,094,755"
1994,VT,Total Electric Industry,"200,039","149,350","107,551",NA,"5,382","462,322"
1994,WA,Total Electric Industry,"1,475,512","932,312","951,249",NA,"139,547","3,498,620"
1994,WI,Total Electric Industry,"1,249,921","844,038","882,694",NA,"46,137","3,022,790"
1994,WV,Total Electric Industry,"551,261","323,116","417,216",NA,"8,666","1,300,259"
1994,WY,Total Electric Industry,"112,623","121,975","254,668",NA,"9,298","498,564"
1994,US,Total Electric Industry,"84,552,320","63,395,592","48,069,063",NA,"6,688,994","202,705,969"
1994,AK,Full-Service Providers,"191,083","208,213","42,792",NA,"22,504","464,592"
1994,AL,Full-Service Providers,"1,549,858","800,360","1,314,960",NA,"41,394","3,706,572"
1994,AR,Full-Service Providers,"939,902","472,334","621,942",NA,"37,820","2,071,998"
1994,AZ,Full-Service Providers,"1,693,529","1,300,629","635,905",NA,"117,207","3,747,270"
1994,CA,Full-Service Providers,"7,868,888","8,383,425","4,246,100",NA,"401,123","20,899,536"
1994,CO,Full-Service Providers,"804,646","777,482","440,333",NA,"73,544","2,096,005"
1994,CT,Full-Service Providers,"1,250,349","1,083,769","467,379",NA,"51,190","2,852,687"
1994,DC,Full-Service Providers,"117,332","578,439","12,386",NA,"24,389","732,546"
1994,DE,Full-Service Providers,"276,780","187,880","159,393",NA,"6,747","630,800"
1994,FL,Full-Service Providers,"6,270,548","3,649,160","847,618",NA,"335,448","11,102,774"
1994,GA,Full-Service Providers,"2,526,959","1,918,457","1,368,049",NA,"93,674","5,907,139"
1994,HI,Full-Service Providers,"318,369","296,882","334,157",NA,"6,500","955,908"
1994,IA,Full-Service Providers,"895,142","472,813","513,463",NA,"76,067","1,957,485"
1994,ID,Full-Service Providers,"316,771","246,098","215,844",NA,"17,305","796,018"
1994,IL,Full-Service Providers,"3,564,274","2,738,718","2,164,368",NA,"540,835","9,008,195"
1994,IN,Full-Service Providers,"1,697,308","1,032,791","1,618,513",NA,"48,192","4,396,804"
1994,KS,Full-Service Providers,"799,063","673,503","443,913",NA,"40,617","1,957,096"
1994,KY,Full-Service Providers,"1,124,983","533,540","1,299,231",NA,"133,702","3,091,456"
1994,LA,Full-Service Providers,"1,722,707","1,082,187","1,259,428",NA,"176,571","4,240,893"
1994,MA,Full-Service Providers,"1,779,120","1,889,105","821,518",NA,"121,083","4,610,826"
1994,MD,Full-Service Providers,"1,817,381","953,365","1,008,131",NA,"68,123","3,847,000"
1994,ME,Full-Service Providers,"454,673","285,798","355,711",NA,"22,030","1,118,212"
1994,MI,Full-Service Providers,"2,249,213","2,410,662","1,716,262",NA,"90,379","6,466,516"
1994,MN,Full-Service Providers,"1,146,132","561,857","1,121,512",NA,"50,523","2,880,024"
1994,MO,Full-Service Providers,"1,754,357","1,277,857","652,110",NA,"64,791","3,749,115"
1994,MS,Full-Service Providers,"963,587","512,351","684,021",NA,"54,637","2,214,596"
1994,MT,Full-Service Providers,"212,594","160,068","196,466",NA,"25,152","594,280"
1994,NC,Full-Service Providers,"3,041,020","1,801,707","1,642,484",NA,"125,587","6,610,798"
1994,ND,Full-Service Providers,"206,572","121,522","94,743",NA,"20,725","443,562"
1994,NE,Full-Service Providers,"465,376","324,310","213,299",NA,"87,520","1,090,505"
1994,NH,Full-Service Providers,"442,737","351,434","203,447",NA,"16,337","1,013,955"
1994,NJ,Full-Service Providers,"2,555,916","2,888,861","1,132,092",NA,"87,649","6,664,518"
1994,NM,Full-Service Providers,"372,718","412,649","243,500",NA,"98,392","1,127,259"
1994,NV,Full-Service Providers,"489,804","321,563","423,479",NA,"41,777","1,276,623"
1994,NY,Full-Service Providers,"5,434,577","5,699,518","1,996,349",NA,"1,189,103","14,319,547"
1994,OH,Full-Service Providers,"3,576,381","2,628,318","3,061,056",NA,"287,618","9,553,373"
1994,OK,Full-Service Providers,"1,133,624","676,875","476,529",NA,"115,066","2,402,094"
1994,OR,Full-Service Providers,"876,863","629,124","523,110",NA,"40,941","2,070,038"
1994,PA,Full-Service Providers,"4,035,417","2,764,728","2,733,284",NA,"152,718","9,686,147"
1994,RI,Full-Service Providers,"276,552","255,064","122,114",NA,"19,506","673,236"
1994,SC,Full-Service Providers,"1,491,683","852,806","1,117,894",NA,"46,792","3,509,175"
1994,SD,Full-Service Providers,"222,055","126,725","79,483",NA,"15,972","444,235"
1994,TN,Full-Service Providers,"1,927,929","341,550","1,969,869",NA,"74,929","4,314,277"
1994,TX,Full-Service Providers,"7,254,686","4,678,149","3,857,650",NA,"786,485","16,576,970"
1994,UT,Full-Service Providers,"346,269","323,026","248,848",NA,"37,861","956,004"
1994,VA,Full-Service Providers,"2,507,237","1,339,129","754,950",NA,"493,439","5,094,755"
1994,VT,Full-Service Providers,"200,039","149,350","107,551",NA,"5,382","462,322"
1994,WA,Full-Service Providers,"1,475,512","932,312","951,249",NA,"139,547","3,498,620"
1994,WI,Full-Service Providers,"1,249,921","844,038","882,694",NA,"46,137","3,022,790"
1994,WV,Full-Service Providers,"551,261","323,116","417,216",NA,"8,666","1,300,259"
1994,WY,Full-Service Providers,"112,623","121,975","254,668",NA,"9,298","498,564"
1994,US,Full-Service Providers,"84,552,320","63,395,592","48,069,063",NA,"6,688,994","202,705,969"
1993,AK,Total Electric Industry,"181,603","196,902","41,052",NA,"23,252","442,809"
1993,AL,Total Electric Industry,"1,544,205","780,261","1,324,477",NA,"38,391","3,687,334"
1993,AR,Total Electric Industry,"972,799","471,348","611,166",NA,"41,177","2,096,490"
1993,AZ,Total Electric Industry,"1,611,387","1,288,251","637,719",NA,"107,207","3,644,564"
1993,CA,Total Electric Industry,"7,613,058","8,269,232","4,120,805",NA,"398,381","20,401,476"
1993,CO,Total Electric Industry,"771,494","839,046","317,554",NA,"66,037","1,994,131"
1993,CT,Total Electric Industry,"1,207,450","1,071,855","464,001",NA,"51,774","2,795,080"
1993,DC,Total Electric Industry,"117,349","387,351","176,012",NA,"22,365","703,077"
1993,DE,Total Electric Industry,"274,385","188,944","166,898",NA,"6,585","636,812"
1993,FL,Total Electric Industry,"6,137,046","3,669,193","857,509",NA,"330,287","10,994,035"
1993,GA,Total Electric Industry,"2,639,592","1,873,182","1,378,754",NA,"91,070","5,982,598"
1993,HI,Total Electric Industry,"303,167","276,058","337,238",NA,"6,334","922,797"
1993,IA,Total Electric Industry,"890,135","462,323","488,927",NA,"74,145","1,915,530"
1993,ID,Total Electric Industry,"311,876","219,445","203,082",NA,"14,179","748,582"
1993,IL,Total Electric Industry,"3,621,679","2,749,069","2,192,745",NA,"559,219","9,122,712"
1993,IN,Total Electric Industry,"1,666,419","991,351","1,530,187",NA,"47,030","4,234,987"
1993,KS,Total Electric Industry,"785,299","653,949","430,107",NA,"32,664","1,902,019"
1993,KY,Total Electric Industry,"1,096,038","519,472","1,197,861",NA,"129,920","2,943,291"
1993,LA,Total Electric Industry,"1,740,707","1,062,391","1,261,796",NA,"177,010","4,241,904"
1993,MA,Total Electric Industry,"1,737,123","1,827,747","832,126",NA,"121,349","4,518,345"
1993,MD,Total Electric Industry,"1,769,786","811,504","1,100,112",NA,"66,936","3,748,338"
1993,ME,Total Electric Industry,"442,724","271,002","350,840",NA,"22,750","1,087,316"
1993,MI,Total Electric Industry,"2,184,506","2,319,009","1,632,454",NA,"120,411","6,256,380"
1993,MN,Total Electric Industry,"1,105,316","528,688","1,072,081",NA,"49,782","2,755,867"
1993,MO,Total Electric Industry,"1,756,698","1,246,675","641,842",NA,"64,446","3,709,661"
1993,MS,Total Electric Industry,"940,423","498,157","653,355",NA,"55,263","2,147,198"
1993,MT,Total Electric Industry,"207,658","154,222","181,215",NA,"21,132","564,227"
1993,NC,Total Electric Industry,"3,086,158","1,763,806","1,641,609",NA,"127,232","6,618,805"
1993,ND,Total Electric Industry,"202,548","118,619","92,386",NA,"19,433","432,986"
1993,NE,Total Electric Industry,"451,557","310,626","200,386",NA,"76,179","1,038,748"
1993,NH,Total Electric Industry,"420,966","233,797","280,165",NA,"15,756","950,684"
1993,NJ,Total Electric Industry,"2,514,344","2,773,722","1,180,451",NA,"85,889","6,554,406"
1993,NM,Total Electric Industry,"356,547","398,181","234,228",NA,"89,925","1,078,881"
1993,NV,Total Electric Industry,"408,802","279,941","362,033",NA,"35,993","1,086,769"
1993,NY,Total Electric Industry,"5,255,743","5,563,929","2,011,615",NA,"1,129,104","13,960,391"
1993,OH,Total Electric Industry,"3,507,579","2,527,869","2,924,264",NA,"279,905","9,239,617"
1993,OK,Total Electric Industry,"1,135,886","671,884","483,891",NA,"123,640","2,415,301"
1993,OR,Total Electric Industry,"838,082","601,479","499,306",NA,"35,439","1,974,306"
1993,PA,Total Electric Industry,"3,959,185","2,673,892","2,712,719",NA,"153,228","9,499,024"
1993,RI,Total Electric Industry,"274,582","257,590","128,093",NA,"20,697","680,962"
1993,SC,Total Electric Industry,"1,516,484","820,184","1,089,797",NA,"45,487","3,471,952"
1993,SD,Total Electric Industry,"218,896","109,332","84,946",NA,"14,902","428,076"
1993,TN,Total Electric Industry,"1,738,169","345,810","2,011,554",NA,"73,434","4,168,967"
1993,TX,Total Electric Industry,"7,017,263","4,466,563","3,756,859",NA,"743,228","15,983,913"
1993,UT,Total Electric Industry,"323,723","299,296","234,969",NA,"40,427","898,415"
1993,VA,Total Electric Industry,"2,458,741","1,395,465","729,047",NA,"488,558","5,071,811"
1993,VT,Total Electric Industry,"193,967","146,187","107,308",NA,"5,889","453,351"
1993,WA,Total Electric Industry,"1,422,153","878,643","875,803",NA,"121,767","3,298,366"
1993,WI,Total Electric Industry,"1,221,881","815,272","852,544",NA,"46,218","2,935,915"
1993,WV,Total Electric Industry,"547,030","316,853","403,650",NA,"8,442","1,275,975"
1993,WY,Total Electric Industry,"113,616","125,702","257,607",NA,"8,083","505,008"
1993,US,Total Electric Industry,"82,813,824","61,521,269","47,357,145",NA,"6,527,951","198,220,189"
1993,AK,Full-Service Providers,"181,603","196,902","41,052",NA,"23,252","442,809"
1993,AL,Full-Service Providers,"1,544,205","780,261","1,324,477",NA,"38,391","3,687,334"
1993,AR,Full-Service Providers,"972,799","471,348","611,166",NA,"41,177","2,096,490"
1993,AZ,Full-Service Providers,"1,611,387","1,288,251","637,719",NA,"107,207","3,644,564"
1993,CA,Full-Service Providers,"7,613,058","8,269,232","4,120,805",NA,"398,381","20,401,476"
1993,CO,Full-Service Providers,"771,494","839,046","317,554",NA,"66,037","1,994,131"
1993,CT,Full-Service Providers,"1,207,450","1,071,855","464,001",NA,"51,774","2,795,080"
1993,DC,Full-Service Providers,"117,349","387,351","176,012",NA,"22,365","703,077"
1993,DE,Full-Service Providers,"274,385","188,944","166,898",NA,"6,585","636,812"
1993,FL,Full-Service Providers,"6,137,046","3,669,193","857,509",NA,"330,287","10,994,035"
1993,GA,Full-Service Providers,"2,639,592","1,873,182","1,378,754",NA,"91,070","5,982,598"
1993,HI,Full-Service Providers,"303,167","276,058","337,238",NA,"6,334","922,797"
1993,IA,Full-Service Providers,"890,135","462,323","488,927",NA,"74,145","1,915,530"
1993,ID,Full-Service Providers,"311,876","219,445","203,082",NA,"14,179","748,582"
1993,IL,Full-Service Providers,"3,621,679","2,749,069","2,192,745",NA,"559,219","9,122,712"
1993,IN,Full-Service Providers,"1,666,419","991,351","1,530,187",NA,"47,030","4,234,987"
1993,KS,Full-Service Providers,"785,299","653,949","430,107",NA,"32,664","1,902,019"
1993,KY,Full-Service Providers,"1,096,038","519,472","1,197,861",NA,"129,920","2,943,291"
1993,LA,Full-Service Providers,"1,740,707","1,062,391","1,261,796",NA,"177,010","4,241,904"
1993,MA,Full-Service Providers,"1,737,123","1,827,747","832,126",NA,"121,349","4,518,345"
1993,MD,Full-Service Providers,"1,769,786","811,504","1,100,112",NA,"66,936","3,748,338"
1993,ME,Full-Service Providers,"442,724","271,002","350,840",NA,"22,750","1,087,316"
1993,MI,Full-Service Providers,"2,184,506","2,319,009","1,632,454",NA,"120,411","6,256,380"
1993,MN,Full-Service Providers,"1,105,316","528,688","1,072,081",NA,"49,782","2,755,867"
1993,MO,Full-Service Providers,"1,756,698","1,246,675","641,842",NA,"64,446","3,709,661"
1993,MS,Full-Service Providers,"940,423","498,157","653,355",NA,"55,263","2,147,198"
1993,MT,Full-Service Providers,"207,658","154,222","181,215",NA,"21,132","564,227"
1993,NC,Full-Service Providers,"3,086,158","1,763,806","1,641,609",NA,"127,232","6,618,805"
1993,ND,Full-Service Providers,"202,548","118,619","92,386",NA,"19,433","432,986"
1993,NE,Full-Service Providers,"451,557","310,626","200,386",NA,"76,179","1,038,748"
1993,NH,Full-Service Providers,"420,966","233,797","280,165",NA,"15,756","950,684"
1993,NJ,Full-Service Providers,"2,514,344","2,773,722","1,180,451",NA,"85,889","6,554,406"
1993,NM,Full-Service Providers,"356,547","398,181","234,228",NA,"89,925","1,078,881"
1993,NV,Full-Service Providers,"408,802","279,941","362,033",NA,"35,993","1,086,769"
1993,NY,Full-Service Providers,"5,255,743","5,563,929","2,011,615",NA,"1,129,104","13,960,391"
1993,OH,Full-Service Providers,"3,507,579","2,527,869","2,924,264",NA,"279,905","9,239,617"
1993,OK,Full-Service Providers,"1,135,886","671,884","483,891",NA,"123,640","2,415,301"
1993,OR,Full-Service Providers,"838,082","601,479","499,306",NA,"35,439","1,974,306"
1993,PA,Full-Service Providers,"3,959,185","2,673,892","2,712,719",NA,"153,228","9,499,024"
1993,RI,Full-Service Providers,"274,582","257,590","128,093",NA,"20,697","680,962"
1993,SC,Full-Service Providers,"1,516,484","820,184","1,089,797",NA,"45,487","3,471,952"
1993,SD,Full-Service Providers,"218,896","109,332","84,946",NA,"14,902","428,076"
1993,TN,Full-Service Providers,"1,738,169","345,810","2,011,554",NA,"73,434","4,168,967"
1993,TX,Full-Service Providers,"7,017,263","4,466,563","3,756,859",NA,"743,228","15,983,913"
1993,UT,Full-Service Providers,"323,723","299,296","234,969",NA,"40,427","898,415"
1993,VA,Full-Service Providers,"2,458,741","1,395,465","729,047",NA,"488,558","5,071,811"
1993,VT,Full-Service Providers,"193,967","146,187","107,308",NA,"5,889","453,351"
1993,WA,Full-Service Providers,"1,422,153","878,643","875,803",NA,"121,767","3,298,366"
1993,WI,Full-Service Providers,"1,221,881","815,272","852,544",NA,"46,218","2,935,915"
1993,WV,Full-Service Providers,"547,030","316,853","403,650",NA,"8,442","1,275,975"
1993,WY,Full-Service Providers,"113,616","125,702","257,607",NA,"8,083","505,008"
1993,US,Full-Service Providers,"82,813,824","61,521,269","47,357,145",NA,"6,527,951","198,220,189"
1992,AK,Total Electric Industry,"177,544","192,322","39,055",NA,"22,714","431,635"
1992,AL,Total Electric Industry,"1,413,406","747,868","1,263,895",NA,"37,175","3,462,344"
1992,AR,Total Electric Industry,"864,633","439,276","564,553",NA,"39,476","1,907,938"
1992,AZ,Total Electric Industry,"1,555,071","1,249,968","636,648",NA,"109,024","3,550,711"
1992,CA,Total Electric Industry,"7,543,678","8,291,326","4,333,426",NA,"443,139","20,611,569"
1992,CO,Total Electric Industry,"735,775","801,250","314,366",NA,"65,427","1,916,818"
1992,CT,Total Electric Industry,"1,162,264","1,034,215","475,114",NA,"51,025","2,722,618"
1992,DC,Total Electric Industry,"98,401","360,963","169,612",NA,"21,246","650,222"
1992,DE,Total Electric Industry,"241,277","171,522","152,982",NA,"5,707","571,488"
1992,FL,Total Electric Industry,"5,671,187","3,461,114","828,371",NA,"320,478","10,281,150"
1992,GA,Total Electric Industry,"2,360,573","1,778,117","1,341,509",NA,"82,847","5,563,046"
1992,HI,Total Electric Industry,"265,831","248,185","298,595",NA,"5,914","818,525"
1992,IA,Total Electric Industry,"825,291","445,938","487,224",NA,"48,761","1,807,214"
1992,ID,Total Electric Industry,"282,696","229,550","205,691",NA,"16,767","734,704"
1992,IL,Total Electric Industry,"3,331,865","2,544,668","2,238,052",NA,"540,692","8,655,277"
1992,IN,Total Electric Industry,"1,567,045","964,337","1,498,810",NA,"50,670","4,080,862"
1992,KS,Total Electric Industry,"700,728","627,406","416,503",NA,"30,719","1,775,356"
1992,KY,Total Electric Industry,"1,013,397","506,408","1,170,104",NA,"122,269","2,812,178"
1992,LA,Total Electric Industry,"1,592,358","994,671","1,159,530",NA,"167,814","3,914,373"
1992,MA,Total Electric Industry,"1,651,864","1,734,564","831,313",NA,"129,144","4,346,885"
1992,MD,Total Electric Industry,"1,575,464","763,511","1,068,051",NA,"61,481","3,468,507"
1992,ME,Total Electric Industry,"435,512","253,128","328,050",NA,"22,057","1,038,747"
1992,MI,Total Electric Industry,"2,081,705","1,755,746","2,103,854",NA,"121,257","6,062,562"
1992,MN,Total Electric Industry,"1,040,668","507,941","1,020,026",NA,"49,723","2,618,358"
1992,MO,Total Electric Industry,"1,583,532","1,200,406","642,670",NA,"62,491","3,489,099"
1992,MS,Total Electric Industry,"870,925","489,272","595,299",NA,"50,360","2,005,856"
1992,MT,Total Electric Industry,"191,815","147,731","185,561",NA,"24,072","549,179"
1992,NC,Total Electric Industry,"2,819,897","1,666,089","1,601,810",NA,"125,053","6,212,849"
1992,ND,Total Electric Industry,"191,100","113,530","89,352",NA,"20,041","414,023"
1992,NE,Total Electric Industry,"411,421","297,170","193,151",NA,"81,476","983,218"
1992,NH,Total Electric Industry,"389,430","215,561","272,290",NA,"15,596","892,877"
1992,NJ,Total Electric Industry,"2,232,823","2,557,717","1,131,970",NA,"81,154","6,003,664"
1992,NM,Total Electric Industry,"343,593","383,013","221,148",NA,"79,347","1,027,101"
1992,NV,Total Electric Industry,"375,253","264,315","331,097",NA,"35,394","1,006,059"
1992,NY,Total Electric Industry,"4,812,888","5,204,306","2,017,377",NA,"1,057,154","13,091,725"
1992,OH,Total Electric Industry,"3,224,509","2,409,352","2,884,988",NA,"272,777","8,791,626"
1992,OK,Total Electric Industry,"1,022,185","631,126","448,006",NA,"117,833","2,219,150"
1992,OR,Total Electric Industry,"749,656","576,313","486,231",NA,"38,144","1,850,344"
1992,PA,Total Electric Industry,"3,793,344","2,606,075","2,788,107",NA,"159,398","9,346,924"
1992,RI,Total Electric Industry,"264,055","249,389","125,351",NA,"19,485","658,280"
1992,SC,Total Electric Industry,"1,361,359","763,411","1,061,117",NA,"44,656","3,230,543"
1992,SD,Total Electric Industry,"201,731","102,941","82,765",NA,"16,203","403,640"
